city,Tree Species,city_count,state,state_count
Detroit,Kentucky coffeetree,538,Michigan,539
Detroit,Kentucky coffeetree,538,Missouri,57
Detroit,Kentucky coffeetree,538,New Mexico,9
Detroit,Kentucky coffeetree,538,New York,3503
Detroit,Kentucky coffeetree,538,North Carolina,24
Detroit,Kentucky coffeetree,538,Ohio,293
Detroit,Kentucky coffeetree,538,Oregon,91
Detroit,Kentucky coffeetree,538,Pennsylvania,102
Detroit,Kentucky coffeetree,538,Wisconsin,928
Durham,Kentucky coffeetree,24,Colorado,3610
Durham,Kentucky coffeetree,24,District of Columbia,1379
Durham,Kentucky coffeetree,24,Iowa,82
Durham,Kentucky coffeetree,24,Kansas,27
Durham,Kentucky coffeetree,24,Maryland,111
Durham,Kentucky coffeetree,24,Michigan,539
Durham,Kentucky coffeetree,24,Missouri,57
Durham,Kentucky coffeetree,24,New Mexico,9
Durham,Kentucky coffeetree,24,New York,3503
Durham,Kentucky coffeetree,24,North Carolina,24
Durham,Kentucky coffeetree,24,Ohio,293
Durham,Kentucky coffeetree,24,Oregon,91
Durham,Kentucky coffeetree,24,Pennsylvania,102
Durham,Kentucky coffeetree,24,Wisconsin,928
Franklin,Kentucky coffeetree,2,Colorado,3610
Franklin,Kentucky coffeetree,2,District of Columbia,1379
Franklin,Kentucky coffeetree,2,Iowa,82
Franklin,Kentucky coffeetree,2,Kansas,27
Franklin,Kentucky coffeetree,2,Maryland,111
Franklin,Kentucky coffeetree,2,Michigan,539
Franklin,Kentucky coffeetree,2,Missouri,57
Franklin,Kentucky coffeetree,2,New Mexico,9
Franklin,Kentucky coffeetree,2,New York,3503
Franklin,Kentucky coffeetree,2,North Carolina,24
Franklin,Kentucky coffeetree,2,Ohio,293
Franklin,Kentucky coffeetree,2,Oregon,91
Franklin,Kentucky coffeetree,2,Pennsylvania,102
Franklin,Kentucky coffeetree,2,Wisconsin,928
Glendale,Kentucky coffeetree,2,Colorado,3610
Glendale,Kentucky coffeetree,2,District of Columbia,1379
Glendale,Kentucky coffeetree,2,Iowa,82
Glendale,Kentucky coffeetree,2,Kansas,27
Glendale,Kentucky coffeetree,2,Maryland,111
Glendale,Kentucky coffeetree,2,Michigan,539
Glendale,Kentucky coffeetree,2,Missouri,57
Glendale,Kentucky coffeetree,2,New Mexico,9
Glendale,Kentucky coffeetree,2,New York,3503
Glendale,Kentucky coffeetree,2,North Carolina,24
Glendale,Kentucky coffeetree,2,Ohio,293
Glendale,Kentucky coffeetree,2,Oregon,91
Glendale,Kentucky coffeetree,2,Pennsylvania,102
Glendale,Kentucky coffeetree,2,Wisconsin,928
Grand Rapids,Kentucky coffeetree,1,Colorado,3610
Grand Rapids,Kentucky coffeetree,1,District of Columbia,1379
Grand Rapids,Kentucky coffeetree,1,Iowa,82
Grand Rapids,Kentucky coffeetree,1,Kansas,27
Grand Rapids,Kentucky coffeetree,1,Maryland,111
Grand Rapids,Kentucky coffeetree,1,Michigan,539
Grand Rapids,Kentucky coffeetree,1,Missouri,57
Grand Rapids,Kentucky coffeetree,1,New Mexico,9
Grand Rapids,Kentucky coffeetree,1,New York,3503
Grand Rapids,Kentucky coffeetree,1,North Carolina,24
Grand Rapids,Kentucky coffeetree,1,Ohio,293
Grand Rapids,Kentucky coffeetree,1,Oregon,91
Grand Rapids,Kentucky coffeetree,1,Pennsylvania,102
Grand Rapids,Kentucky coffeetree,1,Wisconsin,928
Granger,Kentucky coffeetree,1,Colorado,3610
Granger,Kentucky coffeetree,1,District of Columbia,1379
Granger,Kentucky coffeetree,1,Iowa,82
Granger,Kentucky coffeetree,1,Kansas,27
Granger,Kentucky coffeetree,1,Maryland,111
Granger,Kentucky coffeetree,1,Michigan,539
Granger,Kentucky coffeetree,1,Missouri,57
Granger,Kentucky coffeetree,1,New Mexico,9
Granger,Kentucky coffeetree,1,New York,3503
Granger,Kentucky coffeetree,1,North Carolina,24
Granger,Kentucky coffeetree,1,Ohio,293
Granger,Kentucky coffeetree,1,Oregon,91
Granger,Kentucky coffeetree,1,Pennsylvania,102
Granger,Kentucky coffeetree,1,Wisconsin,928
Greendale,Kentucky coffeetree,4,Colorado,3610
Greendale,Kentucky coffeetree,4,District of Columbia,1379
Greendale,Kentucky coffeetree,4,Iowa,82
Greendale,Kentucky coffeetree,4,Kansas,27
Greendale,Kentucky coffeetree,4,Maryland,111
Greendale,Kentucky coffeetree,4,Michigan,539
Greendale,Kentucky coffeetree,4,Missouri,57
Greendale,Kentucky coffeetree,4,New Mexico,9
Greendale,Kentucky coffeetree,4,New York,3503
Greendale,Kentucky coffeetree,4,North Carolina,24
Greendale,Kentucky coffeetree,4,Ohio,293
Greendale,Kentucky coffeetree,4,Oregon,91
Greendale,Kentucky coffeetree,4,Pennsylvania,102
Greendale,Kentucky coffeetree,4,Wisconsin,928
Greenfield,Kentucky coffeetree,1,Colorado,3610
Greenfield,Kentucky coffeetree,1,District of Columbia,1379
Greenfield,Kentucky coffeetree,1,Iowa,82
Greenfield,Kentucky coffeetree,1,Kansas,27
Greenfield,Kentucky coffeetree,1,Maryland,111
Greenfield,Kentucky coffeetree,1,Michigan,539
Greenfield,Kentucky coffeetree,1,Missouri,57
Greenfield,Kentucky coffeetree,1,New Mexico,9
Greenfield,Kentucky coffeetree,1,New York,3503
Greenfield,Kentucky coffeetree,1,North Carolina,24
Greenfield,Kentucky coffeetree,1,Ohio,293
Greenfield,Kentucky coffeetree,1,Oregon,91
Greenfield,Kentucky coffeetree,1,Pennsylvania,102
Greenfield,Kentucky coffeetree,1,Wisconsin,928
Hales Corners,Kentucky coffeetree,4,Colorado,3610
Hales Corners,Kentucky coffeetree,4,District of Columbia,1379
Hales Corners,Kentucky coffeetree,4,Iowa,82
Hales Corners,Kentucky coffeetree,4,Kansas,27
Hales Corners,Kentucky coffeetree,4,Maryland,111
Hales Corners,Kentucky coffeetree,4,Michigan,539
Hales Corners,Kentucky coffeetree,4,Missouri,57
Hales Corners,Kentucky coffeetree,4,New Mexico,9
Hales Corners,Kentucky coffeetree,4,New York,3503
Hales Corners,Kentucky coffeetree,4,North Carolina,24
